[steps: 61000, samples: 15616000, speed: 10.68, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2017, prob loss: 1.7098, aux prob loss: 0.3596, soft prob loss: 0.3597, soft aux prob loss: 0.0563, optimistic loss: 0.2262, ownership loss: 0.6604, wdl loss: 0.5809, Q values loss: 0.1541, scores loss: 0.0892, errors loss: 0.0056
[steps: 62000, samples: 15872000, speed: 15.84, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.1777, prob loss: 1.6997, aux prob loss: 0.3590, soft prob loss: 0.3597, soft aux prob loss: 0.0562, optimistic loss: 0.2249, ownership loss: 0.6552, wdl loss: 0.5765, Q values loss: 0.1529, scores loss: 0.0882, errors loss: 0.0054
[steps: 63000, samples: 16128000, speed: 15.91, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.1707, prob loss: 1.6893, aux prob loss: 0.3575, soft prob loss: 0.3596, soft aux prob loss: 0.0562, optimistic loss: 0.2242, ownership loss: 0.6604, wdl loss: 0.5771, Q values loss: 0.1523, scores loss: 0.0888, errors loss: 0.0052
[steps: 64000, samples: 16384000, speed: 15.83, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.1586, prob loss: 1.6909, aux prob loss: 0.3572, soft prob loss: 0.3597, soft aux prob loss: 0.0562, optimistic loss: 0.2251, ownership loss: 0.6559, wdl loss: 0.5696, Q values loss: 0.1505, scores loss: 0.0882, errors loss: 0.0052
[steps: 65000, samples: 16640000, speed: 10.69, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.1992, prob loss: 1.6981, aux prob loss: 0.3602, soft prob loss: 0.3589, soft aux prob loss: 0.0563, optimistic loss: 0.2235, ownership loss: 0.6665, wdl loss: 0.5841, Q values loss: 0.1559, scores loss: 0.0896, errors loss: 0.0061
[steps: 66000, samples: 16896000, speed: 16.06, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.1877, prob loss: 1.6967, aux prob loss: 0.3596, soft prob loss: 0.3589, soft aux prob loss: 0.0563, optimistic loss: 0.2241, ownership loss: 0.6622, wdl loss: 0.5812, Q values loss: 0.1542, scores loss: 0.0885, errors loss: 0.0060
[steps: 67000, samples: 17152000, speed: 15.85, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.1728, prob loss: 1.6870, aux prob loss: 0.3587, soft prob loss: 0.3589, soft aux prob loss: 0.0562, optimistic loss: 0.2224, ownership loss: 0.6627, wdl loss: 0.5793, Q values loss: 0.1537, scores loss: 0.0880, errors loss: 0.0059
[steps: 68000, samples: 17408000, speed: 15.98, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.1629, prob loss: 1.6824, aux prob loss: 0.3584, soft prob loss: 0.3589, soft aux prob loss: 0.0562, optimistic loss: 0.2206, ownership loss: 0.6625, wdl loss: 0.5767, Q values loss: 0.1529, scores loss: 0.0885, errors loss: 0.0058
[steps: 69000, samples: 17664000, speed: 10.63, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2181, prob loss: 1.7032, aux prob loss: 0.3620, soft prob loss: 0.3584, soft aux prob loss: 0.0563, optimistic loss: 0.2246, ownership loss: 0.6721, wdl loss: 0.5868, Q values loss: 0.1570, scores loss: 0.0912, errors loss: 0.0065
[steps: 70000, samples: 17920000, speed: 15.85, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.1945, prob loss: 1.6912, aux prob loss: 0.3610, soft prob loss: 0.3583, soft aux prob loss: 0.0563, optimistic loss: 0.2236, ownership loss: 0.6706, wdl loss: 0.5817, Q values loss: 0.1556, scores loss: 0.0897, errors loss: 0.0064
[steps: 71000, samples: 18176000, speed: 15.95, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.1844, prob loss: 1.6839, aux prob loss: 0.3605, soft prob loss: 0.3583, soft aux prob loss: 0.0563, optimistic loss: 0.2222, ownership loss: 0.6700, wdl loss: 0.5811, Q values loss: 0.1551, scores loss: 0.0905, errors loss: 0.0064
[steps: 72000, samples: 18432000, speed: 15.92, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.1764, prob loss: 1.6801, aux prob loss: 0.3602, soft prob loss: 0.3582, soft aux prob loss: 0.0563, optimistic loss: 0.2200, ownership loss: 0.6709, wdl loss: 0.5799, Q values loss: 0.1544, scores loss: 0.0902, errors loss: 0.0062
[steps: 73000, samples: 18688000, speed: 10.64, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2143, prob loss: 1.6979, aux prob loss: 0.3634, soft prob loss: 0.3577, soft aux prob loss: 0.0564, optimistic loss: 0.2235, ownership loss: 0.6770, wdl loss: 0.5831, Q values loss: 0.1574, scores loss: 0.0912, errors loss: 0.0069
[steps: 74000, samples: 18944000, speed: 15.83, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.1950, prob loss: 1.6856, aux prob loss: 0.3623, soft prob loss: 0.3577, soft aux prob loss: 0.0564, optimistic loss: 0.2205, ownership loss: 0.6760, wdl loss: 0.5827, Q values loss: 0.1565, scores loss: 0.0907, errors loss: 0.0066
[steps: 75000, samples: 19200000, speed: 15.83, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.1843, prob loss: 1.6802, aux prob loss: 0.3614, soft prob loss: 0.3577, soft aux prob loss: 0.0563, optimistic loss: 0.2185, ownership loss: 0.6762, wdl loss: 0.5804, Q values loss: 0.1561, scores loss: 0.0909, errors loss: 0.0066
[steps: 76000, samples: 19456000, speed: 15.83, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.1821, prob loss: 1.6804, aux prob loss: 0.3614, soft prob loss: 0.3577, soft aux prob loss: 0.0563, optimistic loss: 0.2206, ownership loss: 0.6755, wdl loss: 0.5778, Q values loss: 0.1553, scores loss: 0.0906, errors loss: 0.0065
[steps: 77000, samples: 19712000, speed: 10.64, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.2105, prob loss: 1.6915, aux prob loss: 0.3643, soft prob loss: 0.3574, soft aux prob loss: 0.0564, optimistic loss: 0.2184, ownership loss: 0.6798, wdl loss: 0.5855, Q values loss: 0.1580, scores loss: 0.0923, errors loss: 0.0071
