[steps: 31000, samples: 7936000, speed: 14.27, learning rate: 3.2e-05, batch size: 256] -> all loss: 5.1078, prob loss: 2.5338, aux prob loss: 0.4249, soft prob loss: 0.3790, soft aux prob loss: 0.0581, optimistic loss: 0.3571, ownership loss: 0.6691, wdl loss: 0.4353, Q values loss: 0.1149, scores loss: 0.1321, errors loss: 0.0035
[steps: 32000, samples: 8192000, speed: 14.36, learning rate: 3.2e-05, batch size: 256] -> all loss: 5.0955, prob loss: 2.5283, aux prob loss: 0.4246, soft prob loss: 0.3789, soft aux prob loss: 0.0581, optimistic loss: 0.3546, ownership loss: 0.6686, wdl loss: 0.4335, Q values loss: 0.1140, scores loss: 0.1315, errors loss: 0.0035
[steps: 33000, samples: 8448000, speed: 10.17, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.9949, prob loss: 2.4135, aux prob loss: 0.4158, soft prob loss: 0.3770, soft aux prob loss: 0.0579, optimistic loss: 0.3487, ownership loss: 0.6633, wdl loss: 0.4559, Q values loss: 0.1226, scores loss: 0.1350, errors loss: 0.0053
[steps: 34000, samples: 8704000, speed: 14.38, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.9728, prob loss: 2.4043, aux prob loss: 0.4153, soft prob loss: 0.3769, soft aux prob loss: 0.0579, optimistic loss: 0.3443, ownership loss: 0.6622, wdl loss: 0.4522, Q values loss: 0.1214, scores loss: 0.1337, errors loss: 0.0047
[steps: 35000, samples: 8960000, speed: 14.43, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.9570, prob loss: 2.4010, aux prob loss: 0.4134, soft prob loss: 0.3768, soft aux prob loss: 0.0578, optimistic loss: 0.3412, ownership loss: 0.6611, wdl loss: 0.4492, Q values loss: 0.1199, scores loss: 0.1319, errors loss: 0.0045
[steps: 36000, samples: 9216000, speed: 14.39, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.9350, prob loss: 2.3885, aux prob loss: 0.4132, soft prob loss: 0.3767, soft aux prob loss: 0.0578, optimistic loss: 0.3384, ownership loss: 0.6604, wdl loss: 0.4459, Q values loss: 0.1186, scores loss: 0.1311, errors loss: 0.0043
[steps: 37000, samples: 9472000, speed: 10.17, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.8704, prob loss: 2.2897, aux prob loss: 0.4038, soft prob loss: 0.3750, soft aux prob loss: 0.0576, optimistic loss: 0.3323, ownership loss: 0.6699, wdl loss: 0.4721, Q values loss: 0.1294, scores loss: 0.1349, errors loss: 0.0057
[steps: 38000, samples: 9728000, speed: 14.39, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.8381, prob loss: 2.2803, aux prob loss: 0.4029, soft prob loss: 0.3749, soft aux prob loss: 0.0576, optimistic loss: 0.3246, ownership loss: 0.6681, wdl loss: 0.4648, Q values loss: 0.1271, scores loss: 0.1327, errors loss: 0.0051
[steps: 39000, samples: 9984000, speed: 14.43, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.8044, prob loss: 2.2650, aux prob loss: 0.4019, soft prob loss: 0.3746, soft aux prob loss: 0.0576, optimistic loss: 0.3191, ownership loss: 0.6644, wdl loss: 0.4603, Q values loss: 0.1253, scores loss: 0.1312, errors loss: 0.0050
[steps: 40000, samples: 10240000, speed: 14.37, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.7941, prob loss: 2.2634, aux prob loss: 0.4013, soft prob loss: 0.3747, soft aux prob loss: 0.0575, optimistic loss: 0.3158, ownership loss: 0.6628, wdl loss: 0.4584, Q values loss: 0.1246, scores loss: 0.1308, errors loss: 0.0048
[steps: 41000, samples: 10496000, speed: 10.18, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.7510, prob loss: 2.1721, aux prob loss: 0.3936, soft prob loss: 0.3730, soft aux prob loss: 0.0573, optimistic loss: 0.3047, ownership loss: 0.6745, wdl loss: 0.4989, Q values loss: 0.1374, scores loss: 0.1329, errors loss: 0.0064
[steps: 42000, samples: 10752000, speed: 14.34, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.7171, prob loss: 2.1616, aux prob loss: 0.3924, soft prob loss: 0.3730, soft aux prob loss: 0.0573, optimistic loss: 0.2976, ownership loss: 0.6709, wdl loss: 0.4927, Q values loss: 0.1351, scores loss: 0.1305, errors loss: 0.0060
[steps: 43000, samples: 11008000, speed: 14.38, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.7041, prob loss: 2.1525, aux prob loss: 0.3919, soft prob loss: 0.3729, soft aux prob loss: 0.0573, optimistic loss: 0.2940, ownership loss: 0.6739, wdl loss: 0.4904, Q values loss: 0.1346, scores loss: 0.1306, errors loss: 0.0058
[steps: 44000, samples: 11264000, speed: 14.38, learning rate: 3.2e-05, batch size: 256] -> all loss: 4.6736, prob loss: 2.1392, aux prob loss: 0.3912, soft prob loss: 0.3728, soft aux prob loss: 0.0573, optimistic loss: 0.2904, ownership loss: 0.6687, wdl loss: 0.4856, Q values loss: 0.1331, scores loss: 0.1296, errors loss: 0.0058
